date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Italy,"Brick & Mortar",Retailer,90013123,Expert,2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Italy,E-Commerce,Direct,70013126,"Atliq e Store",2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",4
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,18
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,8
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,5
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",1
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",1
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Poland,E-Commerce,Direct,70016178,"Atliq e Store",1
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",12
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","South Korea","Brick & Mortar",Distributor,80007195,Sage,11
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",8
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","South Korea",E-Commerce,Retailer,90007197,Amazon,15
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,"Brick & Mortar",Retailer,90022073,Control,15
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,"Brick & Mortar",Retailer,90022075,BestBuy,13
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",10
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,"Brick & Mortar",Retailer,90022078,Costco,2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,"Brick & Mortar",Retailer,90022079,walmart,3
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,E-Commerce,Direct,70022085,"Atliq e Store",19
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,E-Commerce,Retailer,90022074,Flipkart,16
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,E-Commerce,Retailer,90022081,Amazon,5
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,E-Commerce,Retailer,90022082,Amazon,19
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150104,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",USA,E-Commerce,Retailer,90022083,Ebay,12
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",110
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",68
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008166,Sound,38
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,37
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Australia,E-Commerce,Direct,70008170,"Atliq e Store",143
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Brazil,E-Commerce,Retailer,90027207,Amazon,63
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",25
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",20
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",21
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023026,Relief,24
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023027,Costco,11
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023029,Staples,27
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023023,Amazon,30
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023030,Amazon,9
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",China,"Brick & Mortar",Distributor,80001019,Neptune,59
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",China,E-Commerce,Retailer,90001021,Taobao,28
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",61
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",65
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011186,Elite,65
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011187,"Chip 7",54
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011189,UniEuro,9
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011190,"Media Markt",39
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011191,Sorefoz,53
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",France,E-Commerce,Direct,70011194,"Atliq e Store",49
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",607
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",313
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002002,Croma,509
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002003,Ezone,196
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002005,Lotus,329
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002006,Viveks,155
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002007,Girias,114
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",448
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,303
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002014,Expression,109
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002015,Propel,574
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,E-Commerce,Direct,70002018,"Atliq e Store",219
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,E-Commerce,Retailer,90002009,Flipkart,591
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",India,E-Commerce,Retailer,90002010,Ebay,333
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",98
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",133
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",79
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",19
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013117,Euronics,12
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,9
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",10
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",17
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013123,Expert,6
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Italy,E-Commerce,Direct,70013126,"Atliq e Store",2
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",56
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,131
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,122
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,43
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",20
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",6
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",5
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016173,Expert,4
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",8
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",Poland,E-Commerce,Direct,70016178,"Atliq e Store",4
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",158
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1","South Korea","Brick & Mortar",Distributor,80007195,Sage,335
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",211
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1","South Korea",E-Commerce,Retailer,90007197,Amazon,114
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",45
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022073,Control,92
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022075,BestBuy,23
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",150
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022078,Costco,106
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022079,walmart,80
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,E-Commerce,Direct,70022085,"Atliq e Store",148
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,E-Commerce,Retailer,90022074,Flipkart,101
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,E-Commerce,Retailer,90022081,Amazon,54
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,E-Commerce,Retailer,90022082,Amazon,129
"2017-09-01 00:00:00","P & A",Keyboard,A2918150101,"AQ Master wired x1",USA,E-Commerce,Retailer,90022083,Ebay,142
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",209
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",65
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008166,Sound,52
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,224
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Australia,E-Commerce,Direct,70008170,"Atliq e Store",163
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Brazil,E-Commerce,Retailer,90027207,Amazon,58
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",25
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",34
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",34
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023026,Relief,14
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023027,Costco,18
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023029,Staples,10
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023023,Amazon,24
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023030,Amazon,22
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",China,"Brick & Mortar",Distributor,80001019,Neptune,111
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",China,E-Commerce,Retailer,90001021,Taobao,22
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",31
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",61
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011186,Elite,18
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011187,"Chip 7",15
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011189,UniEuro,63
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011190,"Media Markt",8
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011191,Sorefoz,17
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",France,E-Commerce,Direct,70011194,"Atliq e Store",38
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",377
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",215
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002002,Croma,462
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002003,Ezone,538
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002005,Lotus,578
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002006,Viveks,290
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002007,Girias,591
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",400
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,722
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002014,Expression,106
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002015,Propel,490
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,E-Commerce,Direct,70002018,"Atliq e Store",791
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,E-Commerce,Retailer,90002009,Flipkart,705
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",India,E-Commerce,Retailer,90002010,Ebay,247
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",85
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",82
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",36
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",13
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013117,Euronics,15
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,17
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",11
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,5
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",6
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013123,Expert,7
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Italy,E-Commerce,Direct,70013126,"Atliq e Store",13
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",45
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,52
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,117
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,29
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",16
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",7
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",6
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016173,Expert,4
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",7
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",Poland,E-Commerce,Direct,70016178,"Atliq e Store",3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",170
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1","South Korea","Brick & Mortar",Distributor,80007195,Sage,765
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",176
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1","South Korea",E-Commerce,Retailer,90007197,Amazon,34
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",140
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022073,Control,60
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022075,BestBuy,25
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",34
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022078,Costco,15
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022079,walmart,68
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,E-Commerce,Direct,70022085,"Atliq e Store",109
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,E-Commerce,Retailer,90022074,Flipkart,117
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,E-Commerce,Retailer,90022081,Amazon,64
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,E-Commerce,Retailer,90022082,Amazon,76
"2017-09-01 00:00:00","P & A",Keyboard,A2918150102,"AQ Master wired x1",USA,E-Commerce,Retailer,90022083,Ebay,108
"2017-09-01 00:00:00","P & A",Keyboard,A2918150103,"AQ Master wired x1",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",153
"2017-09-01 00:00:00","P & A",Keyboard,A2918150103,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",100
"2017-09-01 00:00:00","P & A",Keyboard,A2918150103,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008166,Sound,109
"2017-09-01 00:00:00","P & A",Keyboard,A2918150103,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,43
"2017-09-01 00:00:00","P & A",Keyboard,A2918150103,"AQ Master wired x1",Australia,E-Commerce,Direct,70008170,"Atliq e Store",41
